date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2003-10-31,18094.98,18217.71,17911.81,17982.49,0,2003,10,31
2003-11-03,17982.8,18517.16,17982.8,18517.16,0,2003,11,3
2003-11-04,18519.19,18713.8,18456.33,18541.18,0,2003,11,4
2003-11-05,18544.83,18562.75,18266.94,18307.06,0,2003,11,5
2003-11-06,18309.85,18679.6,18309.85,18612.96,0,2003,11,6
2003-11-07,18613.82,18906.57,18613.82,18672.19,0,2003,11,7
2003-11-10,18704.07,18724.84,18434.83,18572.29,0,2003,11,10
2003-11-11,18571.53,18572.36,18260.91,18408.62,0,2003,11,11
2003-11-12,18408.55,18812.18,18352.29,18793.54,0,2003,11,12
2003-11-13,18794.6,19115.22,18676.96,18754.55,0,2003,11,13
2003-11-14,18763.47,19051.96,18711.69,18985.87,0,2003,11,14
2003-11-17,18984.66,18984.66,18648.48,18668.71,0,2003,11,17
2003-11-18,18685.29,19021.52,18685.29,18812.97,0,2003,11,18
2003-11-19,18819.25,18857.35,18610.34,18807.34,0,2003,11,19
2003-11-20,18815.04,19261.5,18815.04,19199.14,0,2003,11,20
2003-11-21,19197.42,19376.07,19143.72,19258.42,0,2003,11,21
2003-11-24,19257.94,19729.77,19257.94,19690.54,0,2003,11,24
2003-11-25,19694.16,19820.07,19615.37,19809.89,0,2003,11,25
2003-11-26,19819.02,20001.89,19667.08,19694.82,0,2003,11,26
2003-11-27,19694.56,19960.77,19615.91,19960.77,0,2003,11,27
2003-11-28,19962.23,20187.96,19848.33,20183.97,0,2003,11,28
2003-12-01,20193.89,20522.14,20193.89,20520.6,0,2003,12,1
2003-12-02,20523.05,20629.68,20354.41,20458.49,0,2003,12,2
2003-12-03,20462.02,20586.22,20322.25,20539.6,0,2003,12,3
2003-12-04,20538.4,20570.16,20322.67,20414.17,0,2003,12,4
2003-12-05,20418.21,20922.43,20418.21,20879.81,0,2003,12,5
2003-12-08,20882.27,20937.16,20672.57,20888.91,0,2003,12,8
2003-12-09,20889.09,21362.94,20889.09,21259.75,0,2003,12,9
2003-12-10,21258.45,21394.27,20929.99,20972.6,0,2003,12,10
2003-12-11,20970.78,21459.07,20970.78,21296.3,0,2003,12,11
2003-12-12,21318.35,21513.77,20872.82,20973.94,0,2003,12,12
2003-12-15,21006.2,21381.37,20709.24,20709.75,0,2003,12,15
2003-12-16,20713.41,20842.43,20544.24,20759.56,0,2003,12,16
2003-12-17,20763.46,21317.95,20763.46,21199.27,0,2003,12,17
2003-12-18,21195.23,21502.15,21195.23,21489.27,0,2003,12,18
2003-12-19,21488.65,21671.36,21488.65,21629.21,0,2003,12,19
2003-12-22,21400.36,21630.23,21344.08,21630.23,0,2003,12,22
2003-12-23,21630.95,21913.59,21630.95,21688.4,0,2003,12,23
2003-12-26,21693.28,21828.6,21688.33,21806.57,0,2003,12,26
2003-12-29,21815.17,22046.46,21815.17,22045.48,0,2003,12,29
2003-12-30,22050.86,22310.27,22050.86,22236.39,0,2003,12,30
2004-01-02,22232.53,22449.93,22208.32,22444.71,0,2004,1,2
2004-01-05,22464.96,23531.74,22464.96,23531.74,0,2004,1,5
2004-01-06,23542.31,23976.02,23179.79,23576.44,0,2004,1,6
2004-01-07,23576.05,23899.32,23320.12,23320.12,0,2004,1,7
2004-01-08,23333.99,23718.43,23122.4,23716.82,0,2004,1,8
2004-01-09,23710.03,24088.32,23710.03,23916.72,0,2004,1,9
2004-01-12,23916.72,24323.2,23891.68,24236.98,0,2004,1,12
2004-01-13,24236.98,24518.15,23866.61,23939.63,0,2004,1,13
2004-01-14,23947.11,24009.75,22878.39,23398.64,0,2004,1,14
2004-01-15,23398.64,23399.83,22961.7,22961.7,0,2004,1,15
2004-01-16,22961.24,23116.64,22687.05,23094.61,0,2004,1,16
2004-01-19,23154.58,23492.82,23090.42,23357.31,0,2004,1,19
2004-01-20,23385.17,23723.72,23381.95,23678.75,0,2004,1,20
2004-01-21,23679.72,23679.72,23213.04,23301.82,0,2004,1,21
2004-01-23,23009.0,23514.92,23009.0,23471.0,0,2004,1,23
2004-01-26,23496.41,24349.78,23496.41,24349.78,0,2004,1,26
2004-01-27,24354.94,24472.73,23908.25,24226.04,0,2004,1,27
2004-01-28,24226.04,24460.15,23786.77,23851.62,0,2004,1,28
2004-01-29,23849.15,23859.08,22299.8,22386.18,0,2004,1,29
2004-01-30,22384.23,22615.48,21649.3,21851.44,0,2004,1,30
2004-02-02,21851.44,21866.78,21336.03,21786.95,0,2004,2,2
2004-02-03,21794.08,22287.15,21794.08,22280.99,0,2004,2,3
2004-02-04,22280.99,22718.28,21554.84,21684.53,0,2004,2,4
2004-02-05,21691.45,21908.83,21077.25,21091.68,0,2004,2,5
2004-02-06,21091.68,21968.81,20597.93,21968.81,0,2004,2,6
2004-02-09,21969.68,22493.21,21852.51,21961.58,0,2004,2,9
2004-02-10,21935.77,22215.95,21693.72,22171.49,0,2004,2,10
2004-02-11,22172.66,23240.77,22056.82,23197.11,0,2004,2,11
2004-02-12,23208.07,23374.24,22929.49,23063.45,0,2004,2,12
2004-02-13,23067.19,23230.08,22187.59,22529.8,0,2004,2,13
2004-02-16,22529.8,22532.83,21901.09,22155.36,0,2004,2,16
2004-02-17,22181.54,22520.13,22016.79,22396.61,0,2004,2,17
2004-02-18,22379.32,22667.59,21899.4,22034.06,0,2004,2,18
2004-02-19,22054.79,22054.79,20876.72,20909.02,0,2004,2,19
2004-02-20,20922.91,21331.02,20091.65,21308.02,0,2004,2,20
2004-02-21,21292.26,21341.97,21292.26,21336.91,0,2004,2,21
2004-02-25,21336.91,21732.07,21336.91,21597.93,0,2004,2,25
