date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2003-10-31,448.76,472.27,448.76,468.85,10723506457,2003,10,31
2003-11-03,468.85,506.5,468.85,506.25,10606440613,2003,11,3
2003-11-04,506.25,508.84,496.89,502.78,8821464563,2003,11,4
2003-11-05,502.78,503.88,487.42,493.1,7975383279,2003,11,5
2003-11-06,493.1,499.63,485.05,492.89,6425498837,2003,11,6
2003-11-10,492.89,500.12,492.88,493.72,6016026629,2003,11,10
2003-11-11,493.72,494.96,477.35,482.61,6905302544,2003,11,11
2003-11-12,482.61,484.71,463.27,474.82,7153650863,2003,11,12
2003-11-13,474.82,482.46,474.27,475.43,5256880325,2003,11,13
2003-11-14,475.43,477.18,472.02,472.57,3935366189,2003,11,14
2003-11-17,472.57,472.57,458.93,461.77,5683770892,2003,11,17
2003-11-18,461.77,463.63,439.5,441.18,8497168584,2003,11,18
2003-11-19,441.18,441.18,421.88,429.26,9712344593,2003,11,19
2003-11-20,429.26,446.32,429.26,446.15,10004785865,2003,11,20
2003-11-21,446.15,456.78,443.08,455.32,8332874087,2003,11,21
2003-11-24,455.32,469.92,454.76,469.92,8199265432,2003,11,24
2003-11-25,469.92,481.61,464.05,480.71,11172891820,2003,11,25
2003-11-26,480.71,490.96,479.3,486.74,10682898179,2003,11,26
2003-11-27,486.74,490.64,478.44,488.51,7061685318,2003,11,27
2003-11-28,488.51,494.04,487.84,484.73,1718843192,2003,11,28
2003-12-01,484.73,492.71,467.46,484.21,7897309541,2003,12,1
2003-12-02,484.21,496.35,480.39,493.98,12534577613,2003,12,2
2003-12-03,493.98,505.45,490.63,503.53,11241099850,2003,12,3
2003-12-04,503.53,507.83,494.97,495.53,8025415394,2003,12,4
2003-12-05,495.53,498.62,490.26,494.42,10169895075,2003,12,5
2003-12-08,494.42,497.7,476.6,494.69,7453575014,2003,12,8
2003-12-09,494.69,504.9,491.11,501.74,10902341949,2003,12,9
2003-12-10,501.74,510.41,498.13,501.74,10245794270,2003,12,10
2003-12-11,499.72,502.31,495.64,499.36,7195128469,2003,12,11
