date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2017-06-01,1900.89,1904.82,1862.6,1869.66,38372436799,2017,6,1
2017-06-02,1868.75,1881.97,1849.57,1881.87,35812609333,2017,6,2
2017-06-05,1882.83,1894.5,1871.29,1877.69,23408584007,2017,6,5
2017-06-06,1877.36,1882.94,1867.88,1870.04,20948993561,2017,6,6
2017-06-07,1870.69,1889.45,1867.97,1868.42,26889290070,2017,6,7
2017-06-08,1869.49,1874.45,1851.63,1874.21,33402130491,2017,6,8
2017-06-09,1873.26,1888.92,1866.3,1883.34,25386395503,2017,6,9
2017-06-13,1871.07,1871.29,1857.26,1861.27,29671134220,2017,6,13
2017-06-14,1861.5,1862.3,1834.51,1838.32,36461031355,2017,6,14
2017-06-15,1833.42,1833.42,1774.56,1817.82,173421740920,2017,6,15
2017-06-16,1818.87,1833.7,1811.45,1822.91,35469707369,2017,6,16
2017-06-19,1820.83,1851.7,1820.11,1849.78,26321139977,2017,6,19
2017-06-20,1850.38,1870.56,1846.7,1857.96,33485030802,2017,6,20
2017-06-21,1858.24,1861.03,1844.06,1850.81,30857178987,2017,6,21
2017-06-22,1842.62,1863.42,1836.02,1860.05,32802839592,2017,6,22
2017-06-23,1859.63,1876.36,1850.22,1867.46,25106525100,2017,6,23
2017-06-26,1870.33,1880.11,1857.03,1860.39,22580884817,2017,6,26
2017-06-27,1857.24,1884.41,1849.42,1878.94,26711284361,2017,6,27
2017-06-28,1877.04,1893.65,1864.88,1891.98,24870797072,2017,6,28
2017-06-29,1896.12,1902.8,1877.13,1881.04,27268675444,2017,6,29
2017-06-30,1879.16,1895.98,1877.57,1879.5,29896670125,2017,6,30
2017-07-03,1886.72,1902.59,1881.98,1902.59,21689196815,2017,7,3
2017-07-04,1902.64,1919.23,1899.17,1917.4,23689847047,2017,7,4
2017-07-05,1917.36,1924.53,1912.31,1921.38,27620038524,2017,7,5
2017-07-06,1920.59,1929.43,1911.96,1923.22,31039714289,2017,7,6
2017-07-07,1904.18,1914.29,1897.87,1912.48,30249061136,2017,7,7
2017-07-10,1912.76,1928.1,1908.99,1925.74,28979604237,2017,7,10
2017-07-11,1927.34,1938.11,1919.19,1937.64,28624181902,2017,7,11
2017-07-12,1938.36,1957.02,1938.36,1954.39,36305532786,2017,7,12
2017-07-13,1951.66,1963.37,1946.61,1959.91,36308674211,2017,7,13
2017-07-14,1959.86,1967.6,1955.09,1960.69,23957522767,2017,7,14
2017-07-17,1963.42,1972.49,1949.55,1959.11,21689489177,2017,7,17
2017-07-18,1956.56,1966.86,1944.81,1947.71,28468668592,2017,7,18
2017-07-19,1929.67,1951.89,1925.7,1951.89,29405243087,2017,7,19
2017-07-20,1952.1,1959.33,1941.38,1946.51,24831080038,2017,7,20
2017-07-21,1944.57,1944.57,1921.0,1925.13,24534471295,2017,7,21
2017-07-24,1921.52,1934.25,1914.6,1931.75,28107906199,2017,7,24
2017-07-25,1931.92,1936.25,1913.24,1923.73,28020010687,2017,7,25
2017-07-26,1928.13,1938.56,1923.9,1933.1,25183526803,2017,7,26
2017-07-27,1935.12,1945.12,1935.12,1945.12,25403119121,2017,7,27
