date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2017-08-21,3274.5805,3287.3428,3270.4753,3286.9055,3072,2017,8,21
2017-08-22,3287.6147,3293.476,3274.9925,3290.2257,3387,2017,8,22
2017-08-23,3283.7966,3299.1132,3274.5729,3287.7049,3504,2017,8,23
2017-08-24,3287.9594,3297.9008,3266.4768,3271.5117,3451,2017,8,24
2017-08-25,3271.4608,3331.5221,3271.4608,3331.5221,3169,2017,8,25
2017-08-28,3336.1264,3374.6494,3336.1264,3362.6514,3409,2017,8,28
2017-08-29,3362.0604,3374.5947,3354.4627,3365.2261,3281,2017,8,29
2017-08-30,3361.8207,3376.6472,3357.246,3363.6266,3552,2017,8,30
2017-08-31,3361.4621,3367.3581,3340.8439,3360.8103,3609,2017,8,31
2017-09-01,3365.9913,3381.9252,3358.6811,3367.1194,3600,2017,9,1
2017-09-04,3369.7185,3381.1496,3359.1309,3379.583,3395,2017,9,4
2017-09-05,3377.1968,3390.7864,3371.8227,3384.317,3555,2017,9,5
2017-09-06,3372.4277,3390.9134,3364.8636,3385.3888,3521,2017,9,6
2017-09-07,3383.6281,3387.7693,3363.1991,3365.4974,3567,2017,9,7
2017-09-08,3364.4275,3380.6658,3353.6876,3365.2426,3429,2017,9,8
2017-09-11,3365.3506,3384.63,3360.0848,3376.4188,3589,2017,9,11
2017-09-12,3381.487,3391.0684,3371.0853,3379.488,3638,2017,9,12
2017-09-13,3374.7185,3387.0642,3366.7758,3384.147,3562,2017,9,13
2017-09-14,3383.47,3391.6435,3361.3335,3371.4256,3610,2017,9,14
2017-09-15,3365.1454,3365.4398,3345.3283,3353.6192,3656,2017,9,15
2017-09-18,3352.5134,3371.7486,3352.5134,3362.8587,3618,2017,9,18
2017-09-19,3365.5315,3370.4009,3344.7434,3356.8446,3653,2017,9,19
2017-09-20,3352.1848,3370.0562,3346.5432,3365.9959,3632,2017,9,20
2017-09-21,3364.6977,3377.7089,3357.0584,3357.8123,3613,2017,9,21
2017-09-22,3347.1569,3356.1191,3335.2334,3352.5294,3651,2017,9,22
2017-09-25,3344.5886,3350.6316,3334.9597,3341.5487,2769,2017,9,25
2017-09-26,3336.3497,3347.0832,3332.6149,3343.5826,2320,2017,9,26
2017-09-27,3340.8219,3349.6473,3340.4284,3345.2717,2779,2017,9,27
2017-09-28,3343.8446,3344.5376,3336.4654,3339.6421,2808,2017,9,28
2017-09-29,3340.3109,3356.8362,3340.3109,3348.9431,2113,2017,9,29
2017-10-09,3403.2458,3410.1704,3367.4743,3374.3781,2815,2017,10,9
2017-10-10,3373.3446,3383.8809,3358.935,3382.9879,2130,2017,10,10
2017-10-11,3381.488,3395.6902,3379.2715,3388.2838,2699,2017,10,11
2017-10-12,3385.5329,3390.2036,3372.869,3386.1,2678,2017,10,12
2017-10-13,3384.4883,3395.3534,3383.4503,3390.5233,2301,2017,10,13
2017-10-16,3393.2055,3400.4218,3374.8364,3378.4704,2203,2017,10,16
2017-10-17,3373.2342,3382.3407,3365.7159,3372.0407,2841,2017,10,17
2017-10-18,3373.5281,3382.6156,3371.9987,3381.7937,2248,2017,10,18
2017-10-19,3374.6444,3378.5843,3359.7602,3370.1721,2672,2017,10,19
2017-10-20,3363.5138,3379.499,3360.563,3378.6481,2198,2017,10,20
2017-10-23,3382.28,3384.933,3374.7698,3380.699,2773,2017,10,23
2017-10-24,3376.5989,3388.3788,3374.1964,3388.2477,2200,2017,10,24
2017-10-25,3384.8579,3398.3041,3382.1318,3396.8975,2691,2017,10,25
2017-10-26,3397.519,3414.1446,3391.5907,3407.5671,2801,2017,10,26
2017-10-27,3404.4978,3420.7786,3402.5154,3416.8124,2777,2017,10,27
2017-10-30,3413.8679,3419.4275,3357.5225,3390.3371,2158,2017,10,30
2017-10-31,3380.999,3397.0988,3376.1989,3393.3417,2836,2017,10,31
2017-11-01,3393.9678,3410.2334,3388.8754,3395.9125,2288,2017,11,1
2017-11-02,3391.652,3391.652,3372.3967,3383.3095,2715,2017,11,2
2017-11-03,3377.7356,3380.0953,3347.6495,3371.7441,2714,2017,11,3
2017-11-06,3369.685,3389.3658,3356.6412,3388.1742,2224,2017,11,6
2017-11-07,3389.4721,3415.1427,3387.9684,3413.5748,2702,2017,11,7
2017-11-08,3409.1474,3434.2754,3404.8811,3415.4602,2783,2017,11,8
2017-11-09,3410.6723,3428.47,3408.6186,3427.7946,2792,2017,11,9
2017-11-10,3423.1846,3438.5117,3414.6038,3432.6731,2798,2017,11,10
2017-11-13,3435.1839,3449.0272,3435.1839,3447.8358,2101,2017,11,13
2017-11-14,3446.5453,3450.3387,3419.7971,3429.5482,2694,2017,11,14
2017-11-15,3416.2112,3423.7495,3396.381,3402.5245,2818,2017,11,15
2017-11-16,3393.1937,3409.4291,3390.6986,3399.2503,2653,2017,11,16
2017-11-17,3392.6834,3403.1016,3373.4639,3382.9075,2133,2017,11,17
2017-11-20,3361.3563,3393.0225,3337.116,3392.3988,2696,2017,11,20
2017-11-21,3382.3595,3419.3126,3377.8575,3410.4977,2812,2017,11,21
2017-11-22,3417.3313,3442.0906,3404.6172,3430.4643,2161,2017,11,22
2017-11-23,3425.0093,3429.1902,3342.3361,3351.9182,2776,2017,11,23
2017-11-24,3340.3842,3360.4345,3328.3339,3353.8207,2193,2017,11,24
2017-11-27,3346.6567,3346.9987,3315.8301,3322.2298,2151,2017,11,27
2017-11-28,3311.2322,3333.7325,3300.815,3333.657,2845,2017,11,28
2017-11-29,3335.5671,3342.9466,3305.7215,3337.862,2151,2017,11,29
2017-11-30,3328.6427,3340.853,3306.3121,3317.1884,2846,2017,11,30
2017-12-01,3315.1051,3324.4147,3302.616,3317.6174,2842,2017,12,1
2017-12-04,3310.3814,3323.6521,3304.1034,3309.6183,2150,2017,12,4
2017-12-05,3301.6906,3315.491,3300.9831,3303.6751,2707,2017,12,5
2017-12-06,3291.3128,3296.0698,3254.6108,3293.9648,2844,2017,12,6
2017-12-07,3283.2791,3291.2516,3259.3125,3272.0542,2144,2017,12,7
2017-12-08,3264.4776,3297.1304,3258.8511,3289.9924,2674,2017,12,8
2017-12-11,3290.4881,3322.6622,3288.5932,3322.1956,2253,2017,12,11
2017-12-12,3320.3103,3320.3103,3280.4433,3280.8136,2729,2017,12,12
2017-12-13,3278.3968,3303.9249,3273.4895,3303.0373,2802,2017,12,13
2017-12-14,3302.9322,3309.5295,3282.6685,3292.4385,2237,2017,12,14
2017-12-15,3287.5292,3287.5292,3259.5385,3266.1371,2823,2017,12,15
2017-12-18,3268.0335,3280.211,3254.1775,3267.9224,2110,2017,12,18
2017-12-19,3266.0191,3296.7432,3266.0191,3296.5384,2838,2017,12,19
2017-12-20,3296.7403,3299.9191,3276.5533,3287.6057,2161,2017,12,20
2017-12-21,3281.1179,3309.1333,3267.4042,3300.0593,2754,2017,12,21
2017-12-22,3297.6852,3307.1787,3293.89,3297.063,2841,2017,12,22
2017-12-25,3296.2106,3312.0675,3270.729,3280.461,2162,2017,12,25
2017-12-26,3277.8372,3307.2994,3274.4003,3306.1246,2816,2017,12,26
2017-12-27,3302.4612,3306.8902,3270.349,3275.7828,2088,2017,12,27
2017-12-28,3272.2913,3304.0563,3263.7869,3296.3847,2697,2017,12,28
2017-12-29,3295.2461,3308.1098,3292.7995,3307.1721,2130,2017,12,29
2018-01-02,3314.0307,3349.053,3314.0307,3348.3259,2722,2018,1,2
2018-01-03,3347.7428,3379.8378,3345.321,3369.1084,2770,2018,1,3
